DEPTH	RHOZ	AT60	DPHZ	CALI	RXOZ	ATD2	IHV	RSOZ	CNTC	AT20	ATCO90	GR	FCD	SMNO	HDRA	RVSRU	RXV	NPOR	AT10	AT30	AT90	ATD1	SP	RWA	BS	ICV	SMIN	RSP	DSOZ	PEFZ	RVDRU	RVV	RXRU	CFTC	NPHI	TNPH	
[m MD]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Ohm.m]	[Ohm.m]	[Unknown]	[mV]	[Ohm.m]	[in]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	
1874,06	2,47646	3,29621	0,10518	8,50598	4,13076	12,56957	17,0525	0,02502	3177,464	3,46793	279,2379	142,2135	5,5	2,63146	-0,00592	4,45564	21,5121	0,33651	3,52347	3,25997	3,58118	12,48222	0,09395	0,09094	8,75	10,01186	2,92883	-78,1875	0,07159	3,00403	3,2863	9,52833	4,01013	1251,366	0,28642	0,32721	
1874,22	2,47905	4,43418	0,10361	8,50598	4,75249	38,48963	17,04692	0,05689	3493,54	4,23792	245,2288	129,9372	5,5	2,58141	-0,00603	4,54717	43,01648	0,37611	4,18014	3,93532	4,07782	38,11615	0,09395	0,10026	8,75	10,00861	2,6598	-78,1875	0,08736	3,00656	4,28985	18,43122	2,96639	1426,328	0,26313	0,30974	
1874,37	2,49939	6,21632	0,09128	8,47164	8,01745	101,209	17,04133	0,06899	3921,713	6,53328	176,3954	102,258	5,5	3,69775	-0,00548	5,0709	43,1323	0,29362	6,55541	6,17369	5,66908	100,4417	0,09395	0,10614	8,75	10,00536	3,19632	-78,1875	0,0845	3,00558	5,06552	18,54704	5,26475	1914,324	0,21458	0,23689	
1874,52	2,53199	11,98084	0,07152	8,48308	23,72671	169,0618	17,03579	0,05042	4360,496	13,58257	107,4422	83,6665	5,5	36,3155	-0,00291	11,0894	172,6836	0,14481	14,61358	12,88212	9,30733	168,2365	0,03145	0,10315	8,75	10,00215	38,68197	-78,25	0,05673	2,93309	57,53529	82,09499	135,8171	2592,747	0,14656	0,17263	
1874,67	2,5557	16,09488	0,05715	8,43729	89,20926	198,4169	17,03023	0,02136	4803,943	22,80808	88,63315	66,29726	5,5	48,5456	-0,00027	92,34167	172,9925	0,11607	20,31572	18,63806	11,28246	197,8701	-0,0623	0,07721	8,75	9,99893	53,40055	-78,34375	0,02266	2,83206	136,5373	69,18464	117,4002	3194,646	0,12697	0,14143	
1874,83	2,54666	13,85003	0,06263	8,46019	68,1139	200,8445	17,02473	0,03166	5132,386	20,96804	95,26184	62,19962	5,5	29,22269	0,00075	53,26933	172,8844	0,13862	20,16909	18,17957	10,49738	200,6571	-0,26319	0,08746	8,75	9,99577	31,31079	-78,54464	0,0106	2,75138	79,47102	71,17679	61,38923	3345,707	0,12645	0,14656	
1874,98	2,49819	13,33516	0,09201	8,46019	40,97979	199,6315	17,01921	0,0948	5153,504	21,06623	94,2717	56,83252	5,5	8,50322	0,00655	67,21742	172,8689	0,15143	20,67534	18,77912	10,60764	199,5453	-0,5623	0,20205	8,75	9,99258	6,64657	-78,84375	0,04433	2,73169	61,1451	69,6016	88,38387	3274,396	0,13788	0,15331	
1875,13	2,44816	14,05516	0,12233	8,41439	26,06063	204,1756	17,01368	0,1509	5067,936	23,17136	85,28349	54,7373	5,5	3,37414	0,01067	20,97777	121,3202	0,1717	20,75885	20,38834	11,7256	204,118	-0,79668	0,41201	8,75	9,98939	2,43127	-79,07813	0,05577	2,74454	21,71443	52,08924	26,48369	3062,679	0,14215	0,16669	
1875,28	2,43371	14,93299	0,13109	8,20833	21,40666	211,4893	17,00821	0,15061	4993,8	25,83241	82,46693	57,35057	5,5	3,39447	0,01216	3,33392	85,94029	0,1678	19,26746	21,90448	12,12607	211,4001	-1,04668	0,4944	8,75	9,98626	2,50516	-79,32813	0,03673	2,68867	24,56404	37,88168	12,6041	3006,382	0,15259	0,16575	
1875,43	2,45216	15,08799	0,11991	8,23122	20,89132	210,298	17,00301	0,10043	4988,928	21,34631	83,46493	62,31246	5,5	6,17214	0,00471	3,37351	172,0659	0,17497	19,11831	22,1017	11,98108	210,173	-1,2498	0,40329	8,75	9,98339	4,88748	-79,53125	0,0201	2,59662	17,94342	75,40817	23,82639	2950,737	0,15494	0,17109	
1875,59	2,46994	10,95843	0,10913	8,31136	25,38253	212,8622	16,99778	0,07578	5013,15	14,74183	109,3126	68,72378	5,5	6,203	-0,00317	16,42621	172,591	0,17758	13,84117	14,85778	9,14808	212,6916	-1,07012	0,25148	8,75	9,98049	4,84604	-79,35156	0,04661	2,51914	22,7199	72,78286	25,39884	2954,851	0,14894	0,17289	
1875,74	2,47584	8,20672	0,10555	8,3686	35,70137	220,8106	16,99244	0,10169	4892,187	10,74619	138,945	69,48576	5,5	4,99208	-0,00497	13,55886	172,4829	0,15763	10,78503	10,27785	7,19709	220,4625	-0,3123	0,18417	8,75	9,97749	3,66685	-78,59375	0,05355	2,50786	15,72796	74,51247	32,42751	2896,902	0,14634	0,17221	
1875,89	2,47775	6,68468	0,10439	8,46019	34,00412	216,7972	16,98704	0,09949	4606,235	8,26328	169,1831	78,12086	5,5	5,33208	0,00215	9,13893	85,58511	0,16048	6,80322	8,00661	5,91076	216,0614	0,09395	0,14771	8,75	9,97442	3,85879	-78,1875	0,06606	2,59734	37,58411	37,31029	61,71408	2594,909	0,14273	0,18821	
1876,04	2,47869	4,41241	0,10382	8,46019	7,70613	192,5124	16,98151	0,14585	4193,673	5,13899	248,5036	94,71371	5,5	3,74388	0,01768	19,20044	37,66548	0,20125	4,94423	4,95959	4,02409	191,5047	0,09395	0,09938	8,75	9,97123	3,11305	-78,1875	0,0588	2,77168	77,64195	16,44679	100,2515	2194,017	0,18896	0,21233	
1876,20	2,4674	3,20097	0,11067	8,59757	4,71573	159,3572	16,97598	0,15611	3744,823	3,6409	333,0015	112,5452	5,5	1,61149	0,02257	3,55286	20,85577	0,30232	3,5489	3,51095	3,00299	158,5295	0,09395	0,08508	8,75	9,96804	1,40136	-78,1875	0,06303	2,97826	3,56766	8,08441	4,77017	1654,449	0,25403	0,27622	
1876,35	2,45799	3,0425	0,11637	8,57467	3,84252	129,1228	16,97027	0,1085	3335,983	3,38593	349,0718	120,6682	5,5	2,16197	0,01685	1,60547	27,05614	0,39503	3,62081	3,29194	2,86474	128,5177	0,09395	0,09042	8,75	9,96467	2,01065	-78,1875	0,0428	3,10577	4,47074	12,70959	2,49718	1305,211	0,31754	0,32991	
1876,50	2,469	3,08852	0,1097	8,56322	4,0882	114,3303	16,96459	0,01418	3103,335	3,50103	343,3452	123,4103	5,5	3,01288	0,00514	6,19409	36,24472	0,40554	3,59734	3,39015	2,91252	113,562	0,09395	0,08097	8,75	9,96133	3,40854	-78,1875	0,0154	3,10135	5,72141	18,05287	4,63945	1103,501	0,33787	0,37837	
1876,65	2,49099	3,15564	0,09637	8,59757	4,48941	118,4356	16,95893	0,0001	3038,559	3,59294	335,9068	120,5718	5,5	2,86725	0,00102	5,35055	36,22156	0,37677	3,68065	3,46565	2,97702	117,5417	0,09395	0,06264	8,75	9,958	3,24413	-78,1875	0	3,03411	4,72706	16,18427	4,28409	1080,837	0,32926	0,37869	
1876,81	2,49775	3,15878	0,09228	8,63191	4,83567	122,0066	16,95322	0,00346	3140,879	3,59249	334,7299	111,9764	5,5	3,42548	-0,00178	4,72544	36,32194	0,36305	3,70402	3,47712	2,98748	121,2833	0,09395	0,05726	8,75	9,95463	3,6498	-78,1875	0,05091	3,03551	4,79148	16,07616	5,00608	1136,058	0,31524	0,36943	
1876,96	2,4915	3,26166	0,09606	8,59757	5,17585	105,7513	16,94747	0,0001	3196,35	3,68243	323,2749	105,68	5,5	3,62774	-0,00502	7,38433	36,36826	0,36608	3,80144	3,55698	3,09334	105,3902	0,09395	0,06464	8,75	9,95121	4,10156	-78,1875	0,05966	3,0822	7,35747	15,82907	5,45854	1172,476	0,30138	0,36185	
1877,11	2,48672	3,21097	0,09896	8,59757	5,07846	77,95409	16,94176	0,0001	3229,262	3,59015	324,6595	108,6715	5,5	3,63422	-0,00768	6,04545	31,38018	0,32871	3,66932	3,47645	3,08015	77,83976	0,09395	0,06861	8,75	9,94784	4,10885	-78,1875	0,08627	3,12601	5,18506	14,08402	9,11603	1219,986	0,28213	0,34701	
1877,26	2,49325	3,16507	0,095	8,59757	4,34938	46,9139	16,93605	0,0001	3174,003	3,43699	327,3455	107,1288	5,5	3,3903	-0,00873	6,83544	24,58526	0,33631	3,54158	3,40238	3,05488	46,89079	0,09395	0,06233	8,75	9,94447	3,83393	-78,1875	0,08875	3,11067	7,1615	11,0263	7,01932	1218,433	0,27659	0,33966	
1877,42	2,50153	2,96197	0,08998	8,57467	4,20251	21,30948	16,93034	0,0001	3163,861	3,22885	344,2029	110,0287	5,5	2,53508	-0,00921	5,35285	19,21109	0,32872	3,25383	3,1309	2,90526	21,30696	0,09395	0,05275	8,75	9,94109	2,86887	-78,1875	0,08361	3,11482	4,39733	8,63264	4,0864	1225,474	0,27851	0,33537	
1877,57	2,50407	3,09725	0,08844	8,57467	4,26863	10,45407	16,92467	0,0001	3131,293	3,34208	329,0548	111,7832	5,5	3,13716	-0,00983	3,70736	38,50712	0,36317	3,46708	3,27971	3,03901	10,45397	0,09395	0,05317	8,75	9,93775	3,54861	-78,1875	0,08542	3,17455	4,03236	17,54325	4,80296	1219,998	0,27718	0,33279	
1877,72	2,5068	3,21819	0,08679	8,57467	4,64183	8,68237	16,91899	0,0001	3090,242	3,51463	314,5112	117,432	5,5	3,47124	-0,00982	6,31337	34,93207	0,31782	3,5358	3,41925	3,17954	8,68237	0,09395	0,05342	8,75	9,93441	3,92516	-78,1875	0,08241	3,20445	4,58586	15,79819	13,80398	1235,979	0,28333	0,32088	
1877,87	2,50571	3,33571	0,08745	8,62046	4,76738	8,60068	16,91331	0,0001	3083,893	3,55404	302,8097	110,2812	5,5	3,06006	-0,01037	5,5831	26,0369	0,3075	3,59583	3,48776	3,3024	8,60068	0,09395	0,05639	8,75	9,93107	3,46171	-78,1875	0,09612	3,20906	5,55112	11,55136	4,131	1226,591	0,27702	0,32367	
1878,03	2,51675	3,57816	0,08076	8,62046	5,39155	8,60036	16,90757	0,0001	3094,515	3,83183	282,2473	100,0858	5,5	3,4182	-0,00945	5,90548	52,13557	0,34386	3,81063	3,73627	3,54299	8,60036	0,09395	0,05098	8,75	9,92767	3,86538	-78,1875	0,08394	3,20352	5,70957	22,56222	4,15858	1212,626	0,29244	0,3305	
1878,18	2,53179	3,72699	0,07164	8,57467	5,14804	8,58741	16,90184	0,0001	3097,78	3,99352	268,405	91,80553	5,5	4,43919	-0,00638	6,02592	49,68013	0,33105	3,8965	3,9059	3,72571	8,58741	0,09395	0,04144	8,75	9,92426	5,01616	-78,1875	0,05619	3,20825	5,13472	22,09893	5,6715	1183,513	0,29623	0,34233	
1878,33	2,53907	3,64509	0,06723	8,57467	4,87095	8,59757	16,89616	0,0001	3096,861	3,8778	271,3512	90,84869	5,5	2,8809	-0,00308	8,5713	25,06399	0,36317	3,89222	3,80174	3,68526	8,59757	0,09395	0,03576	8,75	9,92092	3,25956	-78,1875	0,01828	3,16037	5,22982	9,25036	4,34928	1177,326	0,3032	0,34473	
1878,48	2,52611	3,7119	0,07509	8,55177	4,69061	8,57467	16,89048	0,0001	3128,143	3,89026	268,0498	90,24796	5,5	3,08019	-0,00104	4,42537	50,20519	0,34807	3,92414	3,85725	3,73065	8,57467	0,09395	0,0459	8,75	9,91758	3,48439	-78,1875	0	3,0544	4,15998	22,56222	4,08024	1179,594	0,30997	0,34841	
1878,64	2,50245	3,73929	0,08942	8,57467	4,86107	8,58387	16,88483	0,0001	3116,503	3,96478	265,1837	92,41374	5,5	3,97711	-0,00118	6,6164	43,33306	0,342	3,96127	3,94081	3,77097	8,58386	0,09395	0,06756	8,75	9,91427	4,43972	-78,1875	0,02168	2,93797	6,63037	19,84426	6,51746	1161,601	0,30796	0,3543	
1878,79	2,47503	3,50444	0,10604	8,62046	4,77666	8,60149	16,87916	0,0001	3139,055	3,68943	285,0073	97,32381	5,5	3,00213	-0,00397	5,25002	35,64244	0,36095	3,7237	3,66145	3,50868	8,60149	0,09395	0,09068	8,75	9,91093	3,3964	-78,1875	0,04299	2,87993	4,42368	15,18047	4,48854	1150,672	0,29053	0,36262	
1878,94	2,46559	3,29647	0,11177	8,60901	4,00466	8,63191	16,87342	0,0001	3100,868	3,52357	302,5453	107,3053	5,5	2,93673	-0,00659	5,03861	35,67333	0,34127	3,49133	3,4968	3,30529	8,63191	0,09395	0,09565	8,75	9,90752	3,32262	-78,1875	0,06954	2,84201	5,12543	16,19971	4,66215	1179,22	0,27669	0,34467	
1879,09	2,46837	3,07834	0,11008	8,63191	3,78656	8,6239	16,8677	0,0001	3027,381	3,26047	322,141	116,0468	5,5	2,58178	-0,00791	4,63149	35,64244	0,32599	3,26147	3,19903	3,10423	8,6239	0,09395	0,08694	8,75	9,90414	2,92163	-78,1875	0,07619	2,86114	4,13399	15,42756	3,72406	1182,31	0,2765	0,33254	
1879,24	2,48395	2,94676	0,10064	8,62046	3,78716	8,63437	16,86194	0,0001	3012,583	3,14434	346,3795	114,3412	5,5	2,58069	-0,0074	4,49331	35,67333	0,33992	3,12496	3,04907	2,88701	8,63437	0,09395	0,06668	8,75	9,90072	2,9204	-78,1875	0,06409	2,89363	4,3304	16,49312	3,92817	1183,084	0,29359	0,32998	
1879,40	2,49231	3,16229	0,09557	8,64336	4,25623	8,65183	16,8562	0,0001	2971,563	3,3543	328,4377	108,7996	5,5	3,18185	-0,0071	4,76564	35,70422	0,36663	3,38285	3,26781	3,04472	8,65183	0,09395	0,06293	8,75	9,89732	3,59897	-78,1875	0,06279	2,97046	4,61934	16,29236	4,32604	1125,07	0,30263	0,34774	
1879,55	2,49837	3,39827	0,0919	8,68915	4,71711	8,67171	16,85044	0,0001	2959,198	3,48742	310,9608	108,5983	5,5	3,52112	-0,0068	5,55834	35,71966	0,33126	3,45325	3,48174	3,21584	8,67171	0,09395	0,0611	8,75	9,89388	3,98137	-78,1875	0,06253	3,02382	5,84343	16,57806	7,36862	1121,959	0,30724	0,34729	
1879,70	2,50854	3,32441	0,08574	8,68915	4,4265	8,68445	16,84461	0,0001	2946,56	3,5726	313,6461	108,6858	5,5	3,19781	-0,00461	4,80075	35,65789	0,36565	3,4468	3,4326	3,18831	8,68445	0,09395	0,05218	8,75	9,89039	3,61696	-78,1875	0,04372	3,03203	4,63088	15,96034	5,41796	1084,631	0,33155	0,36195	
1879,85	2,5142	3,50241	0,0823	8,68915	3,89491	8,68702	16,83878	0,0001	2962,673	3,63394	300,0717	108,6425	5,5	2,69292	-0,00304	5,86703	35,71966	0,38547	3,46578	3,56502	3,33254	8,68702	0,09395	0,04995	8,75	9,88689	3,04719	-78,1875	0,02451	3,01844	5,14234	16,15338	4,00754	1026,314	0,32616	0,39341	
1880,01	2,51194	3,43808	0,08367	8,68915	3,90223	8,68505	16,83295	0,0001	2908,245	3,57676	301,6153	109,2613	5,5	2,41972	-0,00372	4,79528	35,70422	0,39515	3,57471	3,49153	3,31548	8,68505	0,09395	0,05149	8,75	9,8834	2,73855	-78,1875	0,0229	2,97904	4,35823	16,8792	4,49649	1014,646	0,31779	0,39018	
1880,16	2,50567	3,49678	0,08747	8,66625	4,23397	8,68356	16,82712	0,0001	2909,38	3,56026	291,0407	108,0775	5,5	3,13148	-0,00501	3,95563	35,71966	0,3736	3,60629	3,58411	3,43595	8,68356	0,09395	0,0587	8,75	9,87991	3,54222	-78,1875	0,01879	2,93274	3,57378	16,35414	4,68517	1043,4	0,28805	0,37563	
1880,31	2,50101	3,22521	0,0903	8,71205	4,71566	8,6838	16,82132	0,0001	2886,696	3,45955	307,1287	104,8143	5,5	3,33851	-0,00625	10,59297	32,36853	0,35037	3,54641	3,37818	3,25596	8,6838	0,09395	0,05957	8,75	9,87644	3,77557	-78,1875	0,03535	2,8726	5,37284	13,80604	5,26559	1116,417	0,29352	0,3385	
1880,46	2,50014	3,4773	0,09083	8,64336	4,36743	8,69007	16,81546	0,0001	2914,38	3,59254	286,4862	104,3178	5,5	3,00454	-0,0072	5,19618	32,38397	0,33654	3,57564	3,55078	3,49057	8,69007	0,09395	0,06467	8,75	9,87292	3,39914	-78,1875	0,04969	2,85987	5,05192	14,06857	4,42131	1126,543	0,30201	0,3383	
1880,62	2,50449	3,67894	0,08819	8,71205	4,52074	8,71172	16,80969	0,0001	2944,884	3,92328	261,183	104,8142	5,5	3,04691	-0,00842	5,53233	32,36853	0,35079	3,79595	3,83024	3,82873	8,71172	0,09395	0,06657	8,75	9,86948	3,4469	-78,1875	0,06774	2,89068	4,76624	14,75579	4,69126	1123,438	0,3232	0,34466	
1880,77	2,50957	4,06167	0,08511	8,75784	4,7612	8,73354	16,80383	0,0001	2986,889	4,10559	246,2769	102,1184	5,5	3,59925	-0,00698	5,54832	32,39941	0,36809	3,99299	4,08001	4,06047	8,73353	0,09395	0,06541	8,75	9,86596	4,06945	-78,1875	0,08536	2,96336	5,03877	13,91414	4,55496	1077,535	0,31337	0,37216	
1880,92	2,51748	4,24597	0,08032	8,78074	4,88974	8,726	16,7979	0,0001	3008,891	4,32466	242,7036	91,64799	5,5	3,45433	-0,00104	9,10567	32,41486	0,35357	4,18114	4,17412	4,12025	8,726	0,09395	0,0586	8,75	9,86237	3,90611	-78,1875	0,08804	3,04649	6,82784	14,25389	5,23133	1104,854	0,29917	0,36287	
1881,07	2,5183	4,5224	0,07982	8,66625	5,3432	8,68793	16,79195	0,0001	3068,107	4,64004	230,2097	85,3793	5,5	3,3373	0,00018	5,22815	32,41486	0,35493	4,55527	4,56735	4,34387	8,68792	0,09395	0,06096	8,75	9,85875	3,77421	-78,1875	0,09584	3,14388	5,16	14,73262	5,0245	1161,024	0,28989	0,34762	
1881,23	2,51933	5,10334	0,0792	8,64336	5,87822	8,64414	16,78615	0,0001	3106,039	5,2364	203,1088	84,37401	5,5	4,57048	-0,00125	5,30921	64,84515	0,34261	5,06416	5,11193	4,92347	8,64414	0,09395	0,06794	8,75	9,85529	5,16396	-78,1875	0,08768	3,20577	5,0056	28,86297	9,05552	1210,049	0,2825	0,33342	
1881,38	2,51102	5,07758	0,08423	8,57467	6,12162	8,62046	16,78038	0,0001	3125,47	5,23175	204,4823	84,41146	5,5	4,23256	-0,00646	6,97426	56,05809	0,31143	4,81895	5,16939	4,8904	8,62046	0,09395	0,07703	8,75	9,85186	4,78326	-78,1875	0,08393	3,21519	9,76852	22,76298	5,40293	1251,276	0,28589	0,32039	
1881,53	2,51201	4,36758	0,08363	8,64336	4,71585	8,64336	16,7747	0,0001	3130,502	4,51481	235,2041	90,37743	5,5	3,49448	-0,00508	20,86423	41,8042	0,32281	4,42518	4,42424	4,25163	8,64336	0,09395	0,06595	8,75	9,84852	3,95135	-78,1875	0,05852	3,15249	6,27491	17,74401	5,24455	1222,436	0,28274	0,33218	
1881,68	2,50863	3,8423	0,08568	8,59757	4,07703	8,68915	16,76893	0,0001	3141,869	3,94397	262,5344	92,02676	5,5	2,61126	-0,00469	4,96154	41,6961	0,33241	4,10456	3,91245	3,80902	8,68915	0,09395	0,06224	8,75	9,84508	2,95494	-78,1875	0,05557	3,11486	4,52452	17,74401	4,06512	1215,417	0,2786	0,33635	
1881,84	2,51379	3,78309	0,08255	8,52888	4,25186	8,68915	16,76322	0,0001	3107,205	3,8898	267,3994	92,03853	5,5	3,29919	-0,00286	3,9632	41,74243	0,34144	3,84255	3,8459	3,73972	8,68915	0,09395	0,05642	8,75	9,84171	3,73124	-78,1875	0,03185	3,09871	3,80822	18,36173	4,04574	1211,505	0,27703	0,33256	
1881,99	2,50105	3,61802	0,09027	8,57467	4,50419	8,68915	16,75761	0,0001	3088,346	3,72143	278,6599	93,07877	5,5	3,64673	-0,00375	36,2664	19,12616	0,32279	3,6327	3,703	3,5886	8,68915	0,09395	0,06562	8,75	9,83843	4,12294	-78,1875	0,03079	3,09141	108,1197	9,3739	15,40313	1228,623	0,2681	0,3235	
1882,14	2,48404	3,31596	0,10059	8,59757	3,8405	8,68915	16,75193	0,0001	3035,947	3,3944	302,7975	97,52947	5,5	2,7782	-0,00447	4,55203	19,11843	0,31694	3,34718	3,33331	3,30254	8,68915	0,09395	0,07619	8,75	9,83509	3,14352	-78,1875	0,03712	3,03463	4,35587	8,49365	4,669	1230,357	0,29222	0,31549	
1882,29	2,46832	3,00706	0,11011	8,57467	3,53805	8,66625	16,74622	0,0001	3045,176	3,11071	340,34	105,8094	5,5	2,29002	-0,00697	5,22713	19,11843	0,33291	3,04116	3,00806	2,93824	8,66625	0,09395	0,08235	8,75	9,83171	2,59203	-78,1875	0,06672	3,0646	4,88543	8,61719	2,19174	1166,48	0,2945	0,34155	
1882,45	2,46878	2,92714	0,10983	8,56322	3,53228	8,71205	16,74054	0,00137	3033,105	3,16753	349,6519	108,5362	5,5	2,52159	-0,01004	4,45809	19,08755	0,36397	3,18464	3,026	2,85999	8,71205	0,09395	0,07971	8,75	9,82837	2,85362	-78,1875	0,09877	3,24449	4,77561	8,8334	3,83403	1150,085	0,28225	0,34652	
1882,60	2,48496	3,09436	0,10002	8,54033	4,62191	8,64336	16,73488	0,0001	2968,132	3,35282	332,0219	103,3506	5,5	3,52746	-0,00742	4,50255	19,14932	0,31616	3,29298	3,22755	3,01185	8,64336	0,08613	0,06865	8,75	9,82505	3,88872	-78,19531	0,07521	3,43176	4,05895	8,41644	3,38418	1161,641	0,28231	0,33169	
1882,75	2,49379	3,09491	0,09467	8,59757	4,49008	8,71205	16,72925	0,0001	2943,524	3,22912	342,2227	101,6604	5,5	4,25225	0,00087	624,8871	20,49286	0,32021	3,19475	3,14597	2,92207	8,71205	0,09395	0,05918	8,75	9,82175	4,80545	-78,1875	0,05702	3,5285	935,2785	9,52833	42,52362	1151,645	0,30127	0,33223	
1882,90	2,50057	3,00258	0,09056	8,57467	3,81178	8,75784	16,72354	0,0446	2993,049	3,1449	348,6404	97,92059	5,5	1,96249	0,01647	3,92108	16,72477	0,4018	3,09508	3,07731	2,86828	8,75784	0,09395	0,05281	8,75	9,81838	2,05272	-78,1875	0,04952	3,47643	3,72112	7,38948	3,75286	1113,483	0,31624	0,35619	
1883,05	2,50986	3,02901	0,08494	8,50598	3,37505	8,78074	16,71786	0,08129	2926,822	3,26494	344,5907	98,07451	5,5	1,96685	0,02873	3,8976	29,06373	0,35446	3,22473	3,12722	2,90199	8,78074	0,09395	0,04654	8,75	9,81504	1,79766	-78,1875	0,07836	3,40687	2,46394	10,94137	2,67478	1074,382	0,30319	0,36318	
1883,21	2,50046	3,06807	0,09063	8,48308	3,44317	8,66625	16,71227	0,06478	2850,42	3,37941	339,4143	97,18178	5,5	2,27016	0,0225	33,06919	16,19971	0,31119	3,36863	3,15692	2,94625	8,66625	0,09395	0,05433	8,75	9,81178	2,36445	-78,1875	0,07349	3,26798	173,2331	8,95694	2,73274	1069,656	0,29095	0,35257	
1883,36	2,48024	3,12163	0,10288	8,52888	3,22666	8,64336	16,70671	0,01453	2907,988	3,14586	333,7442	101,8845	5,5	2,32914	0,00827	2,87968	32,30676	0,37949	3,15941	3,14638	2,99631	8,64336	0,09395	0,07257	8,75	9,80856	2,63622	-78,1875	0,07972	3,12318	3,33114	14,50098	4,01749	1082,938	0,29686	0,35612	
1883,51	2,45964	2,88314	0,11537	8,55177	3,48355	8,57467	16,7011	0,0001	3005,954	2,94288	356,7238	106,589	5,5	2,35524	-0,00943	4,02741	32,38397	0,39532	2,90533	2,9161	2,80329	8,57467	0,09395	0,08686	8,75	9,80528	2,6657	-78,1875	0,08827	2,99322	3,76907	14,14579	3,42083	1153,245	0,29711	0,34097	
1883,66	2,46254	3,10553	0,11361	8,57467	3,67917	8,64336	16,69545	0,0001	3042,355	3,15601	328,4764	103,7952	5,5	2,5491	-0,01429	4,30352	32,38397	0,32057	3,20206	3,15247	3,04436	8,64336	0,09395	0,09126	8,75	9,80197	2,88471	-78,1875	0,12558	3,02478	4,08513	14,39288	4,11277	1238,127	0,28423	0,31346	
1883,82	2,48639	3,32743	0,09916	8,55177	4,96161	8,59757	16,68977	0,0001	3116,45	3,41416	303,9756	94,23528	5,5	3,24033	-0,01331	3,96123	32,44574	0,26407	3,429	3,40712	3,28974	8,59757	0,09395	0,0736	8,75	9,79863	3,66487	-78,1875	0,12149	3,13252	4,00068	13,99136	3,92511	1294,199	0,26419	0,30397	
1883,97	2,50245	3,88252	0,08942	8,57467	5,50816	8,56609	16,68412	0,0001	3169,402	3,98855	255,8783	97,72312	5,5	5,20464	-0,00779	5,88416	38,12877	0,29338	3,97946	3,98711	3,90811	8,56609	0,09395	0,07002	8,75	9,79532	5,71072	-78,1875	0,12709	3,1654	5,76295	17,4197	633,7742	1288,089	0,2533	0,31334	
1884,12	2,49261	3,56762	0,09539	8,57467	4,65532	8,57467	16,67845	0,0001	3117,376	3,62745	283,2915	106,4357	5,5	3,16313	-0,00165	6,71971	22,17615	0,32211	3,55142	3,58857	3,52993	8,57467	0,09395	0,07266	8,75	9,79198	3,57786	-78,1875	0,08642	3,03069	6,03538	9,79086	4,56247	1240,552	0,27695	0,32319	
1884,27	2,45011	2,84649	0,12114	8,55177	3,16008	8,59757	16,67277	0,0001	2936,204	2,99071	351,4118	124,904	5,5	2,31031	0,00145	5,01628	16,50857	0,35177	2,87188	2,89849	2,84567	8,59757	0,09395	0,09792	8,75	9,78863	2,61494	-78,1875	0,00501	2,84603	4,60393	7,41264	3,33805	1109,228	0,3159	0,34891	
1884,43	2,40542	2,39435	0,14823	8,51743	2,2248	8,57467	16,66712	0,0001	2815,555	2,3947	423,002	132,3492	5,5	1,64339	0,00208	3,56688	15,67465	0,40344	2,40406	2,34864	2,36406	8,57467	0,09395	0,12554	8,75	9,78532	1,86064	-78,1875	0,00758	2,75817	4,0024	7,2891	3,80199	985,4335	0,37245	0,38893	
1884,58	2,38874	2,093	0,15834	8,48308	2,10378	8,56322	16,66152	0,00962	2789,252	2,14964	479,3863	137,8315	5,5	1,14829	-0,00197	2,34199	15,6592	0,47457	2,11058	2,08241	2,086	8,56322	0,09395	0,12765	8,75	9,78206	1,26379	-78,1875	0,03362	2,78057	1,76057	6,30074	2,33683	902,3287	0,37774	0,43356	
1884,73	2,40384	2,52874	0,14919	8,43729	2,59518	8,54033	16,65596	0,02363	2806,219	2,61245	396,9727	129,5345	5,5	1,78003	-0,00928	1,32717	31,33385	0,42351	2,7591	2,55693	2,51907	8,54033	0,09395	0,13564	8,75	9,77884	1,96832	-78,1875	0,07748	2,85152	1,39616	14,9025	3,78352	942,6378	0,35898	0,41165	
1884,88	2,43585	2,8593	0,12979	8,62046	3,84633	8,59757	16,65047	0,0001	2842,276	3,12293	347,0174	121,8939	5,5	3,31841	-0,01264	3,86621	27,24145	0,36433	3,08443	3,03156	2,8817	8,59757	0,09395	0,11501	8,75	9,77567	3,75286	-78,1875	0,10463	2,95706	4,44361	12,61693	7,40444	997,8108	0,32829	0,38725	
1885,04	2,46548	3,43426	0,11183	8,64336	4,72256	8,62058	16,64473	0,0001	2915,319	3,82328	288,919	114,5932	5,5	3,11167	-0,01068	5,28732	27,23373	0,3658	3,75499	3,62376	3,46118	8,62058	0,09395	0,10028	8,75	9,77227	3,51985	-78,1875	0,10141	3,03906	5,71716	12,14592	4,22103	1039,635	0,31088	0,37847	
